2018-06-30T14:42:53-0700,6056,72.46,28.53
2018-06-30T14:47:53-0700,6057,71.55,28.53
2018-06-30T14:52:53-0700,6058,72.07,28.53
2018-06-30T14:57:54-0700,6059,71.91,28.53
2018-06-30T15:02:54-0700,6060,71.66,28.53
2018-06-30T15:07:54-0700,6061,71.14,28.53
2018-06-30T15:12:54-0700,6062,71.65,28.53
2018-06-30T15:17:54-0700,6063,71.53,28.53
2018-06-30T15:22:54-0700,6064,71.27,28.53
2018-06-30T15:27:55-0700,6065,71.35,28.53
2018-06-30T15:32:55-0700,6066,71.66,28.52
2018-06-30T15:37:55-0700,6067,71.55,28.52
2018-06-30T15:42:55-0700,6068,71.70,28.52
2018-06-30T15:47:56-0700,6069,71.66,28.52
2018-06-30T15:52:56-0700,6070,71.82,28.52
2018-06-30T15:57:56-0700,6071,71.33,28.52
2018-06-30T16:02:56-0700,6072,70.92,28.52
2018-06-30T16:07:56-0700,6073,70.16,28.52
2018-06-30T16:12:57-0700,6074,70.13,28.52
2018-06-30T16:17:57-0700,6075,69.79,28.52
2018-06-30T16:22:57-0700,6076,69.99,28.52
2018-06-30T16:27:57-0700,6077,70.15,28.52
2018-06-30T16:32:57-0700,6078,70.49,28.52
2018-06-30T16:37:58-0700,6079,69.29,28.52
2018-06-30T16:42:58-0700,6080,69.13,28.52
2018-06-30T16:47:58-0700,6081,69.64,28.52
2018-06-30T16:52:58-0700,6082,69.84,28.52
2018-06-30T16:57:58-0700,6083,69.63,28.52
2018-06-30T17:02:58-0700,6084,69.30,28.52
2018-06-30T17:07:59-0700,6085,69.55,28.52
2018-06-30T17:12:59-0700,6086,69.32,28.52
2018-06-30T17:17:59-0700,6087,69.70,28.53
2018-06-30T17:22:59-0700,6088,68.90,28.53
2018-06-30T17:27:59-0700,6089,68.94,28.53
2018-06-30T17:32:59-0700,6090,69.06,28.52
2018-06-30T17:38:00-0700,6091,68.90,28.53
2018-06-30T17:43:00-0700,6092,68.65,28.53
2018-06-30T17:48:00-0700,6093,68.52,28.52
2018-06-30T17:53:00-0700,6094,68.48,28.52
2018-06-30T17:58:00-0700,6095,68.53,28.52
2018-06-30T18:03:01-0700,6096,68.39,28.52
2018-06-30T18:08:01-0700,6097,68.56,28.52
2018-06-30T18:13:01-0700,6098,68.25,28.52
2018-06-30T18:18:01-0700,6099,67.92,28.52
2018-06-30T18:23:01-0700,6100,68.57,28.52
2018-06-30T18:28:01-0700,6101,68.46,28.52
2018-06-30T18:33:01-0700,6102,67.85,28.52
2018-06-30T18:38:02-0700,6103,68.44,28.52
2018-06-30T18:43:02-0700,6104,68.42,28.52
2018-06-30T18:48:02-0700,6105,67.88,28.52
2018-06-30T18:53:02-0700,6106,67.60,28.52
2018-06-30T18:58:02-0700,6107,67.52,28.52
2018-06-30T19:03:03-0700,6108,67.76,28.53
2018-06-30T19:08:03-0700,6109,67.58,28.53
2018-06-30T19:13:03-0700,6110,67.60,28.53
2018-06-30T19:18:03-0700,6111,67.77,28.53
2018-06-30T19:23:03-0700,6112,67.40,28.53
2018-06-30T19:28:03-0700,6113,67.09,28.53
2018-06-30T19:33:04-0700,6114,66.59,28.53
2018-06-30T19:38:04-0700,6115,65.95,28.53
2018-06-30T19:43:04-0700,6116,65.60,28.53
2018-06-30T19:48:04-0700,6117,65.25,28.53
2018-06-30T19:53:04-0700,6118,64.82,28.53
2018-06-30T19:58:05-0700,6119,64.72,28.53
2018-06-30T20:03:05-0700,6120,64.36,28.53
2018-06-30T20:08:05-0700,6121,64.00,28.53
2018-06-30T20:13:05-0700,6122,63.26,28.53
2018-06-30T20:18:05-0700,6123,62.77,28.53
2018-06-30T20:23:05-0700,6124,62.72,28.53
2018-06-30T20:28:05-0700,6125,62.70,28.53
2018-06-30T20:33:05-0700,6126,62.57,28.53
2018-06-30T20:38:06-0700,6127,62.01,28.53
2018-06-30T20:43:06-0700,6128,61.65,28.53
2018-06-30T20:48:06-0700,6129,61.50,28.53
2018-06-30T20:53:06-0700,6130,61.14,28.54
2018-06-30T20:58:06-0700,6131,60.63,28.54
2018-06-30T21:03:06-0700,6132,60.27,28.54
2018-06-30T21:08:06-0700,6133,60.16,28.54
2018-06-30T21:13:06-0700,6134,60.00,28.54
2018-06-30T21:18:07-0700,6135,59.78,28.54
2018-06-30T21:23:07-0700,6136,59.82,28.54
2018-06-30T21:28:07-0700,6137,59.88,28.54
2018-06-30T21:33:07-0700,6138,59.67,28.54
2018-06-30T21:38:07-0700,6139,59.43,28.54
2018-06-30T21:43:07-0700,6140,59.39,28.54
2018-06-30T21:48:07-0700,6141,59.41,28.54
2018-06-30T21:53:08-0700,6142,59.30,28.54
2018-06-30T21:58:08-0700,6143,59.08,28.54
2018-06-30T22:03:08-0700,6144,58.99,28.54
2018-06-30T22:08:08-0700,6145,58.81,28.54
2018-06-30T22:13:08-0700,6146,58.86,28.54
2018-06-30T22:18:09-0700,6147,58.68,28.54
2018-06-30T22:23:09-0700,6148,58.63,28.54
2018-06-30T22:28:09-0700,6149,58.63,28.54
2018-06-30T22:33:09-0700,6150,58.57,28.54
2018-06-30T22:38:09-0700,6151,58.21,28.54
2018-06-30T22:43:09-0700,6152,58.25,28.54
2018-06-30T22:48:10-0700,6153,58.08,28.54
2018-06-30T22:53:10-0700,6154,57.98,28.54
2018-06-30T22:58:10-0700,6155,57.81,28.54
2018-06-30T23:03:10-0700,6156,57.65,28.54
2018-06-30T23:08:11-0700,6157,57.73,28.54
2018-06-30T23:13:11-0700,6158,57.69,28.54
2018-06-30T23:18:11-0700,6159,57.43,28.53
